date,category,region,product,value,value_b,units,cost,revenue,profit
2025-02-11,B,EMEA,P06,56.98,4.76,10,43.3,69.32,26.02
2025-02-11,C,AMER,P07,17.78,8.95,13,24.13,40.78,16.65
2025-02-11,D,EMEA,P03,63.44,7.25,11,31.21,76.81,45.6
2025-02-11,D,AMER,P06,23.99,24.1,7,22.46,31.39,8.93
2025-02-11,A,AMER,P06,30.63,10.61,10,21.22,46.92,25.7
2025-02-12,A,APAC,P09,56.44,35.1,6,34.33,69.91,35.58
2025-02-12,C,AMER,P01,36.92,19.16,8,22.66,61.15,38.49
2025-02-12,E,EMEA,P02,35.15,15.51,11,31.53,48.25,16.72
2025-02-12,E,APAC,P06,21.21,32.89,16,17.51,38.63,21.12
2025-02-12,D,APAC,P08,4.52,22.58,12,10.89,20.11,9.22
2025-02-12,B,EMEA,P07,88.54,5.42,20,62.01,104.94,42.93
2025-02-12,B,EMEA,P01,36.45,39.64,9,28.89,44.68,15.79
2025-02-12,E,APAC,P02,34.66,12.79,11,32.57,63.15,30.58
2025-02-13,D,AMER,P04,42.36,11.38,11,24.15,44.51,20.36
2025-02-13,A,APAC,P05,43.43,18.98,11,24.61,48.89,24.28
2025-02-13,B,APAC,P10,41.42,31.04,11,41.06,68.33,27.27
2025-02-13,D,APAC,P03,35.31,20.95,20,31.01,47.79,16.78
2025-02-13,C,EMEA,P04,56.62,8.05,12,48.69,65.49,16.8
2025-02-13,A,EMEA,P06,90.19,29.31,8,53.16,101.75,48.59
2025-02-13,A,EMEA,P10,47.69,5.65,11,33.45,56.55,23.1
2025-02-13,B,APAC,P04,22.3,6.87,13,26.49,35.46,8.97
2025-02-13,C,APAC,P08,43.47,7.07,14,28.64,63.52,34.88
2025-02-13,A,EMEA,P02,46.61,17.2,14,37.1,48.99,11.89
2025-02-14,E,APAC,P02,40.09,6.1,11,29.52,54.37,24.85
2025-02-14,B,APAC,P10,40.53,23.48,12,27.49,77.74,50.25
2025-02-14,C,AMER,P08,37.03,,12,29.08,67.94,38.86
2025-02-14,C,EMEA,P05,29.2,8.58,12,24.12,67.61,43.49
2025-02-14,B,APAC,P10,15.3,6.96,9,10.78,31.98,21.2
2025-02-14,C,APAC,P09,24.48,20.47,12,25.96,35.29,9.33
2025-02-14,A,AMER,P02,22.72,7.97,14,29.27,50.05,20.78
2025-02-14,A,EMEA,P05,34.65,8.42,12,25.7,57.84,32.14
2025-02-15,C,EMEA,P10,39.68,11.37,18,43.77,78.21,34.44
2025-02-15,E,APAC,P05,36.29,9.95,14,31.61,54.94,23.33
2025-02-15,E,AMER,P04,36.78,22.47,10,31.42,40.78,9.36
2025-02-15,B,APAC,P09,92.0,29.55,16,46.61,92.83,46.22
2025-02-15,D,EMEA,P03,117.16,27.98,15,77.26,120.34,43.08
2025-02-15,D,EMEA,P05,16.74,18.41,11,14.68,20.49,5.81
2025-02-15,C,APAC,P10,36.01,23.42,19,38.34,63.16,24.82
2025-02-15,D,APAC,P07,10.63,21.11,9,17.81,29.3,11.49
2025-02-15,D,APAC,P01,38.57,9.34,9,20.1,58.88,38.78
2025-02-15,D,APAC,P01,91.88,11.59,14,45.86,99.09,53.23
2025-02-15,E,APAC,P09,78.75,7.36,9,63.69,81.19,17.5
2025-02-15,A,AMER,P06,55.02,13.8,14,45.14,89.69,44.55
2025-02-15,D,EMEA,P05,48.61,24.21,18,33.16,96.52,63.36
2025-02-15,D,EMEA,P06,30.4,12.43,7,20.01,38.31,18.3
2025-02-16,B,AMER,P10,20.41,11.63,12,15.0,38.4,23.4
2025-02-16,B,AMER,P06,48.18,20.21,12,28.49,70.25,41.76
2025-02-16,B,AMER,P03,72.35,11.54,14,46.79,80.3,33.51
2025-02-16,D,EMEA,P09,39.49,21.38,9,27.7,44.05,16.35
2025-02-16,B,APAC,P10,38.45,,14,32.32,61.79,29.47
2025-02-16,B,EMEA,P10,20.52,20.67,13,15.9,30.84,14.94
2025-02-16,C,APAC,P01,20.01,22.44,9,14.74,27.09,12.35
2025-02-16,C,APAC,P10,33.91,9.02,12,22.04,55.22,33.18
2025-02-16,D,APAC,P08,25.53,3.45,12,21.34,34.82,13.48
2025-02-16,A,EMEA,P03,39.7,9.73,7,20.33,54.45,34.12
2025-02-17,B,AMER,P08,52.31,10.71,10,31.75,63.47,31.72
2025-02-17,D,APAC,P01,23.58,23.06,11,12.48,32.79,20.31
2025-02-17,D,APAC,P01,34.71,11.24,12,33.22,62.17,28.95
2025-02-17,C,EMEA,P07,15.5,25.37,16,25.41,53.3,27.89
2025-02-17,B,APAC,P01,24.85,17.36,12,23.97,41.02,17.05
2025-02-17,A,EMEA,P02,35.45,34.08,8,22.21,59.99,37.78
2025-02-17,C,AMER,P02,17.43,7.47,12,14.28,23.49,9.21
2025-02-17,D,EMEA,P07,48.12,40.36,16,33.01,65.83,32.82
2025-02-17,B,EMEA,P10,46.53,4.29,18,26.84,65.11,38.27
2025-02-17,B,APAC,P02,23.38,13.73,10,15.54,31.68,16.14
2025-02-17,A,EMEA,P09,10.21,18.73,11,14.08,21.74,7.66
2025-02-17,C,AMER,P06,35.12,24.34,16,28.39,55.94,27.55
2025-02-17,B,AMER,P10,25.73,25.14,7,14.99,29.8,14.81
2025-02-17,A,APAC,P05,28.7,35.63,5,25.05,43.71,18.66
2025-02-17,C,APAC,P03,16.91,,7,12.95,34.91,21.96
2025-02-17,B,AMER,P08,58.6,11.0,9,46.1,87.42,41.32
2025-02-17,C,AMER,P06,37.07,15.52,13,37.01,53.37,16.36
2025-02-18,C,APAC,P02,27.01,39.05,12,22.22,43.13,20.91
2025-02-18,B,APAC,P01,21.48,11.0,11,27.43,38.7,11.27
2025-02-18,A,APAC,P01,35.53,17.1,17,26.15,66.47,40.32
2025-02-18,D,APAC,P05,22.05,19.43,13,21.8,38.46,16.66
2025-02-18,D,AMER,P04,25.92,9.26,10,21.76,53.37,31.61
2025-02-18,A,AMER,P08,23.56,27.13,12,13.32,40.67,27.35
2025-02-18,B,AMER,P10,47.96,13.53,20,35.77,91.34,55.57
2025-02-18,A,AMER,P04,43.46,17.73,13,26.88,67.01,40.13
2025-02-18,C,APAC,P10,48.31,12.18,11,47.07,87.43,40.36
2025-02-18,A,APAC,P04,43.89,12.55,11,23.95,46.82,22.87
2025-02-18,C,APAC,P03,64.68,12.04,13,40.27,70.19,29.92
2025-02-18,B,AMER,P08,116.28,18.64,12,75.45,148.05,72.6
2025-02-18,B,EMEA,P05,48.33,9.31,10,36.97,62.8,25.83
2025-02-18,C,AMER,P04,25.98,15.18,13,18.44,46.74,28.3
2025-02-18,D,APAC,P02,33.45,32.86,23,30.49,57.74,27.25
2025-02-19,C,APAC,P05,68.34,36.72,12,52.11,78.96,26.85
2025-02-19,B,APAC,P06,36.25,2.54,14,26.73,54.94,28.21
2025-02-19,B,EMEA,P05,55.43,23.21,12,42.96,78.84,35.88
2025-02-19,A,AMER,P08,84.47,17.56,12,58.7,73.84,15.14
2025-02-19,A,EMEA,P02,87.93,18.05,11,57.51,108.83,51.32
2025-02-19,C,EMEA,P01,41.94,15.65,11,22.56,59.62,37.06
2025-02-19,C,AMER,P01,60.68,8.48,10,33.21,75.45,42.24
2025-02-19,B,APAC,P07,30.34,30.8,15,27.93,55.74,27.81
2025-02-19,E,EMEA,P10,20.27,11.13,15,18.81,46.19,27.38
2025-02-19,C,AMER,P07,19.72,11.33,8,16.35,29.86,13.51
2025-02-19,D,APAC,P08,49.21,14.27,9,33.61,61.85,28.24
2025-02-19,E,APAC,P04,29.84,16.13,9,21.12,34.49,13.37
2025-02-19,C,APAC,P10,48.31,10.43,12,24.82,47.68,22.86
2025-02-19,A,AMER,P10,27.99,10.19,12,26.39,31.82,5.43
2025-02-19,D,EMEA,P10,23.49,34.17,8,20.46,27.56,7.1
2025-02-19,C,APAC,P01,27.9,8.56,10,25.97,42.58,16.61
2025-02-19,D,EMEA,P01,11.72,12.03,15,13.2,29.95,16.75
2025-02-20,A,AMER,P08,35.75,64.99,14,33.45,53.63,20.18
2025-02-20,E,APAC,P06,57.65,30.04,14,28.77,70.77,42.0
2025-02-20,D,APAC,P03,29.74,23.3,10,18.05,39.5,21.45
2025-02-20,D,EMEA,P08,49.6,6.95,16,38.33,52.01,13.68
2025-02-20,B,APAC,P09,20.96,12.1,12,19.28,40.1,20.82
2025-02-20,A,APAC,P01,3.89,10.75,11,14.45,21.52,7.07
2025-02-21,A,,P10,16.25,17.57,12,18.07,42.39,24.32
2025-02-21,A,AMER,P06,31.86,13.88,9,20.55,42.44,21.89
2025-02-21,A,EMEA,P02,50.14,41.18,11,30.33,48.71,18.38
2025-02-21,A,APAC,P03,58.02,28.71,14,34.05,102.83,68.78
2025-02-21,B,EMEA,P10,33.11,3.29,11,33.32,48.54,15.22
2025-02-21,A,AMER,P02,64.72,17.01,17,32.26,72.7,40.44
2025-02-21,A,AMER,P10,34.44,12.88,17,29.51,44.85,15.34
2025-02-21,C,APAC,P10,24.32,31.77,12,22.2,36.58,14.38
2025-02-21,D,EMEA,P08,40.23,10.45,14,31.6,65.05,33.45
2025-02-22,A,AMER,P08,46.05,7.58,17,35.83,71.19,35.36
2025-02-22,C,AMER,P04,39.58,22.89,12,26.88,53.61,26.73
2025-02-22,D,EMEA,P05,16.43,26.75,11,10.85,21.28,10.43
2025-02-22,B,APAC,P06,31.93,,12,23.89,64.91,41.02
2025-02-22,A,EMEA,P02,15.71,10.3,13,12.09,31.39,19.3
2025-02-22,A,EMEA,P04,44.89,20.09,8,32.28,66.32,34.04
2025-02-22,C,APAC,P05,52.14,7.57,10,42.67,73.56,30.89
2025-02-22,D,AMER,P03,82.37,17.02,12,65.55,84.25,18.7
2025-02-22,B,APAC,P02,24.78,29.05,16,24.45,47.4,22.95
2025-02-22,A,APAC,P08,26.88,19.04,17,21.97,35.11,13.14
2025-02-22,A,APAC,P05,28.06,19.54,13,18.34,53.48,35.14
2025-02-22,D,EMEA,P05,25.61,18.12,8,25.02,35.04,10.02
2025-02-22,B,EMEA,P02,27.7,3.0,13,30.3,44.68,14.38
2025-02-22,C,EMEA,P05,21.95,11.06,2,14.48,27.6,13.12
2025-02-22,C,APAC,P08,32.39,10.38,7,20.2,42.54,22.34
2025-02-22,A,AMER,P05,63.43,4.9,11,49.72,72.72,23.0
2025-02-23,B,,P04,9.48,18.37,18,11.27,18.27,7.0
2025-02-23,C,APAC,P02,45.24,27.65,12,34.25,54.55,20.3
2025-02-23,D,APAC,P06,61.67,9.1,11,42.89,79.4,36.51
2025-02-23,C,AMER,P10,51.31,16.8,17,39.44,66.08,26.64
2025-02-23,D,EMEA,P08,22.21,24.52,20,31.87,64.13,32.26
2025-02-23,E,AMER,P03,44.91,14.86,8,26.39,47.12,20.73
2025-02-23,B,EMEA,P08,47.37,9.1,14,35.62,59.6,23.98
2025-02-23,A,AMER,P08,43.2,14.19,17,33.58,56.23,22.65
2025-02-23,E,EMEA,P10,39.02,9.07,12,30.26,53.54,23.28
2025-02-23,E,AMER,P01,32.86,39.15,15,31.1,50.6,19.5
2025-02-23,A,EMEA,P02,24.53,16.66,12,28.13,53.42,25.29
2025-02-23,A,AMER,P02,34.51,18.4,10,26.35,43.83,17.48
2025-02-23,B,APAC,P10,41.66,18.83,10,29.39,68.13,38.74
2025-02-23,B,APAC,P03,16.38,22.81,11,16.95,33.41,16.46
2025-02-23,D,AMER,P06,19.23,4.65,8,16.81,30.1,13.29
2025-02-23,A,APAC,P09,91.85,13.31,11,47.21,116.94,69.73
2025-02-23,D,APAC,P05,26.95,12.83,15,23.57,42.39,18.82
2025-02-23,D,APAC,P03,9.46,5.85,15,16.23,39.94,23.71
2025-02-23,E,AMER,P02,54.64,7.93,11,32.0,59.6,27.6
2025-02-23,D,APAC,P06,30.89,10.68,13,28.9,48.3,19.4
2025-02-23,A,APAC,P07,36.44,35.5,13,27.29,56.69,29.4
2025-02-23,B,EMEA,P09,50.66,25.84,13,34.55,76.55,42.0
2025-02-24,C,AMER,P04,27.51,27.97,16,29.55,68.78,39.23
2025-02-24,E,APAC,P06,38.11,19.88,12,32.84,71.88,39.04
2025-02-24,B,APAC,P06,53.76,12.59,11,37.87,74.96,37.09
2025-02-24,D,EMEA,P04,80.19,15.77,12,40.39,83.25,42.86
2025-02-24,D,APAC,P05,9.35,7.58,15,11.75,25.5,13.75
2025-02-24,B,EMEA,P02,61.12,22.97,11,42.12,70.15,28.03
2025-02-24,A,AMER,P07,56.76,46.01,9,41.14,61.4,20.26
2025-02-24,D,AMER,P07,73.84,15.49,12,42.33,106.16,63.83
2025-02-24,A,EMEA,P09,33.52,26.12,6,17.56,41.9,24.34
2025-02-24,C,EMEA,P10,33.49,26.5,11,31.4,60.18,28.78
2025-02-24,C,APAC,P08,48.12,8.81,14,39.19,58.92,19.73
2025-02-24,A,EMEA,P06,55.39,18.37,13,37.52,65.39,27.87
2025-02-24,D,EMEA,P09,46.32,7.04,15,29.75,68.98,39.23
2025-02-24,D,,P07,52.1,28.18,14,34.37,67.96,33.59
2025-02-25,A,EMEA,P10,27.83,8.91,15,35.07,49.86,14.79
2025-02-25,A,APAC,P02,64.08,7.27,14,54.5,88.19,33.69
2025-02-25,D,APAC,P07,43.28,11.8,11,32.83,74.53,41.7
2025-02-25,C,AMER,P07,24.61,24.99,11,18.77,35.03,16.26
2025-02-25,A,EMEA,P09,43.3,11.95,20,47.7,95.44,47.74
2025-02-25,D,APAC,P06,46.17,21.05,16,30.8,60.22,29.42
2025-02-25,D,APAC,P08,12.52,11.95,20,21.19,38.95,17.76
2025-02-25,D,AMER,P08,31.0,13.56,13,23.71,41.35,17.64
2025-02-25,A,APAC,P04,26.47,16.57,11,28.25,40.57,12.32
2025-02-25,B,EMEA,P02,15.78,11.84,13,15.47,28.91,13.44
2025-02-25,B,AMER,P04,24.25,17.7,10,18.35,40.79,22.44
2025-02-25,A,APAC,P02,52.86,18.31,8,27.35,69.5,42.15
2025-02-25,A,APAC,P06,16.58,5.58,15,15.26,44.33,29.07
2025-02-25,D,APAC,P07,63.65,16.39,16,58.83,98.15,39.32
2025-02-25,E,EMEA,P06,44.06,,17,27.41,56.46,29.05
2025-02-25,A,APAC,P04,58.31,5.29,9,49.66,78.11,28.45
2025-02-25,C,APAC,P07,41.76,21.83,10,34.49,58.55,24.06
2025-02-25,B,EMEA,P08,18.57,18.03,11,19.34,45.54,26.2
2025-02-25,B,APAC,P04,56.44,13.57,14,56.96,86.04,29.08
2025-02-25,B,APAC,P08,99.97,18.17,14,79.5,114.21,34.71
2025-02-26,D,APAC,P04,44.44,20.8,13,29.43,81.8,52.37
2025-02-26,E,APAC,P05,24.98,14.49,14,22.19,35.3,13.11
2025-02-26,A,APAC,P01,46.19,36.07,22,28.26,54.98,26.72
2025-02-26,A,EMEA,P04,26.95,11.52,23,25.16,36.35,11.19
2025-02-26,C,EMEA,P10,21.1,23.54,17,18.48,38.08,19.6
2025-02-26,C,AMER,P10,50.51,16.25,10,36.22,80.83,44.61
2025-02-26,D,EMEA,P02,52.0,17.64,15,45.06,64.32,19.26
2025-02-26,D,AMER,P02,92.47,5.38,9,49.2,109.42,60.22
2025-02-26,C,APAC,P05,26.96,10.26,12,26.28,60.06,33.78
2025-02-27,C,APAC,P06,38.29,,14,36.46,44.64,8.18
2025-02-27,A,AMER,P01,55.2,5.55,11,42.39,68.51,26.12
2025-02-27,D,AMER,P04,40.78,18.61,10,25.95,55.14,29.19
2025-02-27,C,AMER,P08,45.49,3.98,9,27.96,52.39,24.43
2025-02-27,B,EMEA,P05,45.79,13.32,17,39.89,82.12,42.23
2025-02-27,C,EMEA,P05,70.11,29.68,15,62.46,85.43,22.97
2025-02-27,B,APAC,P04,48.26,8.65,6,35.46,58.42,22.96
2025-02-27,B,EMEA,P09,12.35,28.97,17,17.48,35.05,17.57
2025-02-27,C,,P08,21.92,4.07,12,14.3,30.0,15.7
2025-02-27,C,APAC,P01,75.69,32.11,18,49.1,108.11,59.01
2025-02-27,A,APAC,P06,22.27,7.59,14,18.31,24.11,5.8
2025-02-27,A,AMER,P01,53.16,7.78,9,41.24,66.82,25.58
2025-02-28,A,APAC,P06,45.95,17.2,14,39.51,61.13,21.62
2025-02-28,E,APAC,P05,27.13,7.6,7,22.35,38.84,16.49
2025-02-28,A,APAC,P04,37.83,24.01,19,37.1,71.04,33.94
2025-02-28,B,AMER,P09,21.48,7.02,14,21.56,34.92,13.36
2025-02-28,B,APAC,P07,32.57,26.51,8,27.97,49.36,21.39
2025-02-28,D,AMER,P04,15.63,9.18,7,16.57,24.29,7.72
2025-02-28,D,AMER,P04,34.89,11.45,14,26.78,46.78,20.0
2025-02-28,A,APAC,P09,62.37,7.3,8,53.32,83.18,29.86
2025-02-28,B,EMEA,P01,18.36,21.82,10,14.51,23.6,9.09
2025-02-28,B,APAC,P01,40.18,7.58,9,31.37,60.09,28.72
2025-02-28,E,EMEA,P05,54.45,13.96,11,43.69,70.96,27.27
2025-02-28,E,EMEA,P01,29.83,12.95,9,23.73,43.92,20.19
2025-02-28,C,AMER,P03,28.59,10.68,13,28.14,37.15,9.01
2025-02-28,C,APAC,P08,51.5,30.77,15,53.44,96.76,43.32
2025-02-28,A,APAC,P01,44.95,11.14,13,42.9,68.55,25.65
2025-03-01,C,AMER,P01,18.66,11.39,11,11.9,34.88,22.98
2025-03-01,B,AMER,P01,9.99,21.12,13,12.02,28.68,16.66
2025-03-01,D,APAC,P10,27.74,47.07,13,21.34,42.96,21.62
2025-03-01,D,AMER,P06,37.09,34.53,9,28.17,33.75,5.58
2025-03-01,E,APAC,P05,48.0,9.26,12,32.47,80.19,47.72
2025-03-01,A,APAC,P06,50.93,26.05,12,39.67,74.02,34.35
2025-03-01,A,AMER,P06,29.68,35.06,8,23.49,45.56,22.07
2025-03-01,B,APAC,P05,52.24,14.05,17,43.77,100.26,56.49
2025-03-01,D,EMEA,P10,18.89,25.86,12,17.53,32.91,15.38
2025-03-01,E,EMEA,P06,60.79,9.45,8,37.84,66.82,28.98
2025-03-01,E,AMER,P03,34.49,17.0,8,29.53,53.42,23.89
2025-03-01,D,EMEA,P02,14.88,13.13,14,28.45,38.46,10.01
2025-03-01,D,AMER,P06,81.27,17.67,11,58.28,81.88,23.6
2025-03-01,C,APAC,P05,36.13,6.47,14,31.07,69.8,38.73
2025-03-01,C,EMEA,P03,35.37,34.13,9,22.61,41.81,19.2
2025-03-01,A,EMEA,P03,23.96,36.07,9,20.33,34.57,14.24
2025-03-02,C,APAC,P05,48.0,13.89,6,29.65,60.76,31.11
2025-03-02,D,EMEA,P02,55.99,15.96,10,36.83,90.15,53.32
2025-03-02,C,APAC,P02,46.09,10.45,11,35.78,80.87,45.09
2025-03-02,B,AMER,P10,44.68,7.62,10,32.7,60.64,27.94
2025-03-02,D,EMEA,P02,10.5,3.28,14,13.41,33.27,19.86
2025-03-02,B,EMEA,P04,21.51,10.3,11,23.9,35.61,11.71
2025-03-02,A,EMEA,P03,23.24,9.34,9,14.78,36.11,21.33
2025-03-02,C,APAC,P08,45.75,4.36,21,34.15,81.26,47.11
2025-03-02,C,EMEA,P03,27.12,8.92,16,21.64,32.96,11.32
2025-03-02,B,APAC,P05,22.43,4.33,9,20.54,35.84,15.3
2025-03-02,E,APAC,P04,10.84,17.77,14,13.2,24.07,10.87
2025-03-02,E,EMEA,P10,9.77,22.56,15,10.44,25.3,14.86
2025-03-02,E,EMEA,P09,12.18,7.54,9,10.83,24.59,13.76
2025-03-03,D,EMEA,P09,70.55,23.77,9,42.41,83.08,40.67
2025-03-03,E,AMER,P05,26.46,7.56,10,24.33,43.96,19.63
2025-03-03,C,APAC,P06,45.87,9.37,9,31.49,50.29,18.8
2025-03-03,E,EMEA,P06,27.08,15.7,11,20.52,31.58,11.06
2025-03-03,E,APAC,P07,72.6,16.14,13,56.2,73.1,16.9
2025-03-03,C,EMEA,P10,34.62,25.05,15,23.72,67.31,43.59
2025-03-03,C,EMEA,P09,20.25,13.35,11,23.09,39.29,16.2
2025-03-03,B,AMER,P02,31.62,10.23,13,20.71,46.87,26.16
2025-03-03,C,AMER,P07,45.46,,9,28.89,68.71,39.82
2025-03-03,B,EMEA,P09,55.36,34.63,14,44.98,56.48,11.5
2025-03-03,E,EMEA,P10,24.72,6.55,6,15.78,35.5,19.72
2025-03-03,D,APAC,P03,31.22,2.57,14,35.71,59.32,23.61
2025-03-03,B,AMER,P04,44.82,10.97,11,34.99,63.1,28.11
2025-03-03,A,AMER,P08,34.05,22.79,9,23.65,47.34,23.69
2025-03-04,B,APAC,P08,45.26,26.1,14,38.95,90.54,51.59
2025-03-04,C,APAC,P08,53.95,21.43,11,37.44,97.1,59.66
2025-03-04,D,EMEA,P09,20.51,9.73,15,15.49,41.41,25.92
2025-03-04,E,EMEA,P03,37.63,17.62,9,28.05,54.73,26.68
2025-03-04,B,APAC,P05,79.04,9.58,9,38.44,113.06,74.62
2025-03-04,B,AMER,P05,54.62,35.76,14,37.56,64.04,26.48
2025-03-04,A,APAC,P04,33.29,34.17,12,38.35,66.99,28.64
2025-03-04,D,APAC,P04,34.28,12.73,15,25.42,47.66,22.24
2025-03-04,C,AMER,P05,43.46,15.49,8,21.89,61.77,39.88
2025-03-04,A,EMEA,P07,39.04,15.88,10,25.02,47.91,22.89
2025-03-04,A,AMER,P10,38.2,5.55,18,28.09,71.29,43.2
2025-03-04,B,APAC,P04,24.33,23.17,12,17.13,32.35,15.22
2025-03-04,D,APAC,P06,12.29,16.2,13,9.2,19.77,10.57
2025-03-04,B,APAC,P07,66.04,43.62,15,48.35,70.55,22.2
2025-03-04,B,EMEA,P05,30.4,10.62,14,32.3,55.01,22.71
2025-03-04,A,EMEA,P01,74.99,37.19,13,61.06,110.47,49.41
2025-03-04,A,EMEA,P02,32.14,13.45,13,30.19,55.99,25.8
2025-03-05,B,APAC,P08,37.89,22.46,13,35.64,63.89,28.25
2025-03-05,E,EMEA,P03,27.56,13.25,10,22.33,30.03,7.7
2025-03-05,E,EMEA,P09,34.44,29.89,12,31.99,40.15,8.16
2025-03-05,A,AMER,P08,46.38,8.59,16,35.04,70.47,35.43
2025-03-05,C,AMER,P10,40.67,15.21,10,30.19,50.11,19.92
2025-03-06,D,EMEA,P02,25.66,17.39,10,24.0,36.34,12.34
2025-03-06,E,AMER,P01,64.84,10.77,8,39.17,61.33,22.16
2025-03-06,C,APAC,P06,29.35,7.06,14,31.77,64.43,32.66
2025-03-06,E,APAC,P02,65.68,18.82,11,29.04,92.65,63.61
2025-03-06,D,AMER,P10,31.05,15.37,16,25.23,47.42,22.19
2025-03-06,D,EMEA,P06,38.28,7.92,18,34.09,55.87,21.78
2025-03-06,E,AMER,P10,12.62,20.71,8,11.07,18.15,7.08
2025-03-06,B,AMER,P08,28.22,29.98,20,43.1,84.4,41.3
2025-03-06,A,APAC,P01,34.36,16.94,11,23.67,41.55,17.88
2025-03-06,C,AMER,P06,48.7,12.11,12,41.15,66.93,25.78
2025-03-07,B,EMEA,P09,37.83,13.1,13,28.93,59.11,30.18
2025-03-07,A,,P10,36.43,37.91,7,27.11,37.87,10.76
2025-03-07,D,APAC,P06,58.04,24.69,12,49.98,67.88,17.9
2025-03-07,A,EMEA,P04,57.08,14.64,11,31.81,77.68,45.87
2025-03-07,C,APAC,P10,34.16,32.71,11,21.25,53.82,32.57
2025-03-07,E,AMER,P08,27.96,51.49,11,26.57,59.54,32.97
2025-03-07,A,APAC,P04,53.09,51.79,7,33.78,58.61,24.83
2025-03-07,B,APAC,P02,32.69,17.81,14,20.63,48.91,28.28
2025-03-07,A,APAC,P10,55.09,24.54,12,32.86,90.51,57.65
2025-03-07,A,AMER,P10,65.7,21.64,9,35.23,99.3,64.07
2025-03-07,B,AMER,P10,41.09,20.62,9,25.92,55.24,29.32
2025-03-07,A,AMER,P03,29.25,7.27,6,24.14,34.8,10.66
2025-03-07,D,APAC,P08,62.28,16.41,11,51.42,67.47,16.05
2025-03-07,B,AMER,P04,47.48,22.77,5,30.95,48.98,18.03
2025-03-08,A,EMEA,P07,40.3,11.55,13,21.93,58.76,36.83
2025-03-08,D,APAC,P02,16.0,10.7,12,16.6,27.23,10.63
2025-03-08,A,APAC,P01,15.15,21.5,9,18.46,35.95,17.49
2025-03-08,C,APAC,P05,82.4,13.47,13,65.57,112.76,47.19
2025-03-08,C,EMEA,P06,42.53,,16,43.17,75.82,32.65
2025-03-08,A,APAC,P05,28.41,10.68,9,24.21,46.09,21.88
2025-03-08,C,APAC,P02,36.93,31.42,9,30.68,57.78,27.1
2025-03-08,E,APAC,P03,45.99,25.45,9,27.38,63.91,36.53
2025-03-08,E,EMEA,P01,30.65,,14,23.79,48.6,24.81
2025-03-08,E,AMER,P01,35.2,24.1,13,30.43,52.23,21.8
2025-03-08,A,APAC,P09,66.98,12.59,13,50.13,84.83,34.7
2025-03-08,C,AMER,P04,114.44,1.62,14,79.42,101.34,21.92
2025-03-09,B,AMER,P10,47.87,50.91,12,28.85,73.42,44.57
2025-03-09,A,EMEA,P01,25.77,,6,17.54,24.62,7.08
2025-03-09,E,EMEA,P04,16.54,23.25,9,12.93,29.19,16.26
2025-03-09,B,APAC,P10,36.64,32.29,14,38.62,45.94,7.32
2025-03-09,B,EMEA,P05,18.42,2.06,21,31.97,40.77,8.8
2025-03-09,B,APAC,P04,22.99,13.06,12,18.19,33.56,15.37
2025-03-09,C,AMER,P01,49.49,13.36,13,26.87,69.0,42.13
2025-03-09,D,EMEA,P08,16.13,8.34,16,14.05,29.27,15.22
2025-03-09,B,APAC,P10,11.36,11.43,10,13.65,26.75,13.1
2025-03-09,C,AMER,P01,11.21,30.76,14,22.18,27.39,5.21
2025-03-09,D,APAC,P05,40.77,42.56,6,32.41,63.93,31.52
2025-03-10,A,APAC,P05,22.37,34.32,12,16.03,33.77,17.74
2025-03-10,D,EMEA,P04,34.5,30.86,6,20.46,48.77,28.31
2025-03-10,D,EMEA,P10,22.52,29.51,11,29.31,38.77,9.46
2025-03-10,C,AMER,P06,52.6,13.58,13,27.16,69.44,42.28
2025-03-10,C,APAC,P08,58.89,29.37,8,32.55,58.17,25.62
2025-03-10,B,APAC,P10,25.25,13.05,15,25.98,46.32,20.34
2025-03-10,A,AMER,P01,27.62,6.8,14,27.94,54.2,26.26
2025-03-10,E,EMEA,P01,24.34,7.25,8,24.85,40.29,15.44
2025-03-10,D,AMER,P09,16.73,16.78,12,16.49,41.68,25.19
2025-03-10,B,APAC,P08,40.87,27.54,16,34.76,75.29,40.53
2025-03-10,B,APAC,P02,60.76,27.47,11,50.74,89.97,39.23
2025-03-10,C,EMEA,P05,48.93,28.28,13,33.49,53.98,20.49
2025-03-10,E,APAC,P07,45.21,24.5,6,32.23,55.31,23.08
2025-03-10,B,EMEA,P07,34.22,13.21,16,27.72,47.24,19.52
2025-03-10,E,EMEA,P01,20.91,23.35,9,15.8,44.31,28.51
2025-03-10,C,AMER,P04,71.33,10.09,15,54.56,103.37,48.81
2025-03-11,B,APAC,P01,29.03,6.81,17,33.43,79.27,45.84
2025-03-11,A,EMEA,P01,51.76,6.78,13,44.43,71.52,27.09
2025-03-11,E,AMER,P07,19.94,17.81,12,15.16,31.72,16.56
2025-03-11,A,APAC,P10,33.39,15.3,6,19.11,50.68,31.57
2025-03-11,A,EMEA,P10,44.11,26.0,14,35.41,59.22,23.81
2025-03-11,A,AMER,P01,22.72,7.3,6,14.0,30.95,16.95
2025-03-11,C,EMEA,P10,56.68,12.75,6,36.67,51.33,14.66
2025-03-11,A,EMEA,P04,37.23,13.35,10,27.4,56.3,28.9
2025-03-11,B,EMEA,P03,47.33,20.15,9,24.68,62.65,37.97
2025-03-11,A,EMEA,P02,39.18,16.66,11,25.99,46.73,20.74
